,Posted On,BHK,Rent,Size,Floor,Area Type,Area Locality,City,Furnishing Status,Tenant Preferred,Bathroom
2403,2022-06-20,4,350000,800,1 out of 4,1,Green Park,4,1,Bachelors/Family,4
2404,2022-06-27,2,16000,100,3 out of 3,1,Rohini Sector 24,4,1,Bachelors,2
2405,2022-05-14,1,16000,400,2 out of 3,2,Subhash Nagar,4,2,Bachelors,1
2406,2022-06-12,2,12000,750,1 out of 3,2,Dwarka Mor,4,2,Bachelors,2
2407,2022-07-07,1,8000,400,1 out of 4,2,Laxmi Nagar,4,2,Bachelors/Family,1
2408,2022-06-30,3,14000,1100,Ground out of 3,2,Dwarka Mor,4,2,Bachelors/Family,2
2409,2022-06-08,1,14900,450,Ground out of 5,2,Rohini Sector 18,4,2,Bachelors/Family,1
2410,2022-04-27,2,15000,850,3 out of 3,2,Rohini Sector 23,4,1,Bachelors/Family,2
2411,2022-07-09,3,10000,600,3 out of 4,2,Laxmi Nagar,4,2,Bachelors/Family,1
2412,2022-05-13,2,40000,750,1 out of 4,2,New Rajendra Nagar,4,1,Bachelors/Family,2
2413,2022-05-29,1,9000,500,1 out of 4,2,Neb Sarai,4,2,Bachelors,1
2414,2022-06-17,1,7000,350,2 out of 4,2,Laxmi Nagar,4,2,Bachelors/Family,1
2415,2022-06-04,2,13500,623,2 out of 3,2,"Ganesh Nagar, Tilak Nagar",4,2,Bachelors/Family,1
2416,2022-06-16,3,95000,2400,3 out of 4,2,Greater Kailash 2,4,2,Bachelors,3
2417,2022-05-18,1,20000,75,2 out of 4,2,Malviya Nagar,4,1,Bachelors/Family,1
2418,2022-04-27,2,7500,450,1 out of 5,2,Laxmi Nagar,4,2,Bachelors/Family,1
2419,2022-06-30,2,9000,445,4 out of 4,2,"Palam Colony, Palam",4,1,Bachelors/Family,2
2420,2022-07-04,3,80000,300,1 out of 3,2,Greater Kailash 2,4,2,Bachelors,3
2421,2022-05-31,3,50000,1670,3 out of 4,1,Model Town,4,2,Bachelors/Family,3
2422,2022-06-24,1,13000,550,1 out of 4,2,Saket,4,2,Bachelors,1
2423,2022-05-18,1,12000,350,4 out of 4,2,Chhattarpur,4,2,Bachelors,1
2424,2022-05-18,2,16000,650,2 out of 4,2,Chhattarpur,4,2,Bachelors/Family,2
2425,2022-05-31,2,13000,70,1 out of 3,1,Vikaspuri,4,2,Bachelors/Family,1
2426,2022-05-04,2,29000,100,1 out of 3,2,South,4,2,Bachelors/Family,2
2427,2022-06-08,3,18000,800,2 out of 3,1,Hari Nagar Ashram,4,1,Bachelors/Family,1
2428,2022-05-10,2,8500,60,2 out of 2,1,Najafgarh,4,1,Bachelors/Family,1
2429,2022-05-23,3,27000,2000,1 out of 3,2,"Kohinoor Apartment, Kalkaji Extention",4,2,Bachelors/Family,2
2430,2022-05-09,2,18000,600,1 out of 4,2,"Arjun Nagar, Safdarjung Enclave",4,1,Bachelors/Family,2
2431,2022-06-07,1,11500,450,3 out of 4,2,"Bhogal, Jangpura",4,2,Bachelors,1
2432,2022-07-07,2,80000,2200,1 out of 4,2,Defence Colony,4,1,Bachelors,3
2433,2022-06-20,2,15500,600,1 out of 4,2,dwarka sector 8 Raj Nagar extension part 2,4,1,Bachelors,2
2434,2022-07-07,4,55000,2000,2 out of 4,2,Dwarka sec 19,4,2,Bachelors/Family,3
2435,2022-05-01,2,20000,800,3 out of 4,1,Malviya Nagar,4,2,Bachelors/Family,2
2436,2022-06-08,3,35000,170,4 out of 4,2,"Chitra Vihar, Swasthya Vihar",4,1,Bachelors/Family,2
2437,2022-05-18,2,38000,150,Ground out of 4,2,Malviya Nagar,4,1,Bachelors/Family,2
2438,2022-05-04,2,16000,650,3 out of 4,2,Freedom Fighters Enclave,4,1,Bachelors/Family,2
2439,2022-06-21,3,50000,1250,2 out of 4,2,Chittaranjan Park Block B,4,2,Bachelors/Family,3
2440,2022-06-17,1,9500,600,2 out of 4,1,Chhattarpur,4,2,Bachelors/Family,2
2441,2022-07-07,4,90000,2100,3 out of 3,2,"Kailash hills, East Of Kailash",4,2,Bachelors/Family,4
2442,2022-06-08,1,10000,450,3 out of 4,1,Rohini Sector 18,4,1,Bachelors,1
2443,2022-06-12,2,25000,100,2 out of 4,2,Lajpat Nagar 1,4,1,Bachelors,2
2444,2022-05-14,1,30000,650,3 out of 4,1,Lajpat Nagar,4,2,Bachelors/Family,1
2445,2022-05-18,2,12000,48,1 out of 3,1,Rohini Sector 16,4,1,Bachelors/Family,2
2446,2022-07-07,2,16500,550,4 out of 4,2,"Guru Angad Nagar West, Laxmi Nagar",4,2,Bachelors/Family,2
2447,2022-06-04,1,4500,240,1 out of 2,1,Dilshad Colony,4,1,Bachelors/Family,1
2448,2022-06-22,2,30000,700,3 out of 3,2,Vasant Kunj Sector B,4,2,Bachelors,2
2449,2022-07-03,1,12000,48,1 out of 2,1,Rohini Sector 11,4,2,Bachelors/Family,1
2450,2022-05-27,2,23000,100,Ground out of 3,1,Mansarover Garden,4,1,Bachelors/Family,2
2451,2022-05-18,3,70000,1901,9 out of 11,1,"Unity the Amaryllis, Karol Bagh",4,2,Bachelors/Family,3
2452,2022-06-27,1,5500,50,1 out of 4,2,Lado Sarai,4,1,Bachelors/Family,1
2453,2022-07-05,3,35000,1300,3 out of 4,2,Dakshini Pitampura,4,2,Bachelors,3
2454,2022-05-27,2,9000,145,1 out of 3,1,Palam,4,1,Bachelors/Family,2
2455,2022-05-24,2,22000,800,2 out of 3,2,"Arjun Nagar, Safdarjung Enclave",4,1,Bachelors/Family,3
2456,2022-06-09,3,35000,1100,1 out of 3,1,Kalkaji Extension,4,2,Bachelors/Family,4
2457,2022-05-02,1,12000,450,2 out of 2,1,Dwarka Sector 7,4,2,Bachelors/Family,1
2458,2022-06-28,2,6000,300,3 out of 4,2,Jhangir Puri,4,1,Bachelors/Family,1
2459,2022-05-19,2,22000,1040,1 out of 2,2,"Janak Park, Hari Nagar",4,2,Bachelors,3
2460,2022-05-18,1,5000,25,2 out of 5,2,Ganga Vihar,4,1,Bachelors/Family,1
2461,2022-06-04,2,20500,900,Ground out of 9,1,"IGNOU Road, Saket",4,2,Bachelors/Family,2
2462,2022-05-28,2,7500,1100,3 out of 4,1,Bijwasan,4,1,Bachelors/Family,1
2463,2022-07-01,2,5500,380,1 out of 1,1,Prem Nagar,4,1,Bachelors/Family,2
2464,2022-06-02,3,25000,450,2 out of 2,2,Gandhi Nagar,4,2,Bachelors,2
2465,2022-07-02,1,13000,550,3 out of 4,2,Lajpat Nagar 4,4,2,Bachelors,1
2466,2022-06-04,1,5000,180,Ground out of 3,1,Mukherjee Nagar,4,2,Bachelors/Family,1
2467,2022-05-06,3,40000,1650,1 out of 3,2,Dakshini Pitampura,4,2,Bachelors/Family,2
2468,2022-05-31,1,12500,250,1 out of 5,1,"Inder Puri Block A, Inder Puri",4,2,Bachelors/Family,1
2469,2022-05-29,1,6000,400,Ground out of 5,2,"Raghubir Nagar, Tagore Garden Extension",4,1,Bachelors/Family,1
2470,2022-07-04,2,15500,900,Ground out of 3,2,Vivek Vihar Phase 2,4,2,Bachelors/Family,2
2471,2022-05-27,3,75000,1900,2 out of 3,1,Malviya Nagar,4,2,Bachelors/Family,3
2472,2022-06-12,3,36000,892,2 out of 4,2,Gautam Nagar,4,1,Bachelors/Family,2
2473,2022-05-18,1,13000,400,Ground out of 4,2,Chhattarpur Enclave,4,2,Bachelors,1
2474,2022-06-29,3,45000,100,1 out of 2,2,"Mandakini Enclave, Alaknanda",4,1,Bachelors,2
2475,2022-06-22,2,2000,60,1 out of 1,1,Ram Nagar,4,1,Bachelors/Family,1
2476,2022-07-04,2,28000,80,1 out of 5,1,Janakpuri,4,2,Bachelors/Family,2
2477,2022-05-12,2,9000,450,2 out of 4,2,Laxmi Nagar,4,2,Bachelors/Family,1
2478,2022-04-29,1,12000,520,3 out of 4,2,Geeta Colony,4,2,Bachelors/Family,1
2479,2022-04-29,1,13000,350,1 out of 5,1,Rohini Sector 3,4,2,Bachelors/Family,1
2480,2022-04-29,2,11000,600,2 out of 3,2,Aya Nagar,4,2,Bachelors,2
2481,2022-07-07,3,35000,950,1 out of 4,2,Karol Bagh,4,2,Bachelors,2
2482,2022-05-13,2,10000,450,1 out of 4,2,Laxmi Nagar,4,2,Bachelors/Family,1
2483,2022-07-07,1,20000,450,1 out of 4,2,Karol Bagh,4,2,Bachelors,1
2484,2022-07-07,2,25000,850,2 out of 4,2,Karol Bagh,4,2,Bachelors,2
2485,2022-06-12,1,8000,200,3 out of 4,2,kst chattarpur Apartments,4,1,Bachelors,1
2486,2022-07-08,4,150000,3000,1 out of 4,2,"Safdarjung Development Area, Hauz Khas",4,2,Bachelors/Family,4
2487,2022-06-16,3,36000,1500,2 out of 3,2,"Mahendru Enclave, Model Town",4,2,Bachelors/Family,3
2488,2022-07-04,2,12000,700,Ground out of 4,1,Sultanpur,4,1,Bachelors/Family,2
2489,2022-05-10,1,8500,530,Ground out of 3,1,"Palam Colony, Palam",4,1,Bachelors/Family,1
2490,2022-05-27,3,17000,800,2 out of 4,2,kst chattarpur Apartments,4,1,Bachelors,2
2491,2022-05-05,1,7500,45,1 out of 5,1,Laxmi Nagar,4,2,Bachelors/Family,1
2492,2022-05-05,1,16000,900,3 out of 4,1,Kalkaji,4,2,Bachelors/Family,1
2493,2022-05-10,1,9000,450,1 out of 4,1,Mehrauli,4,1,Bachelors/Family,1
2494,2022-05-10,2,8000,650,1 out of 4,1,Rangpuri,4,1,Bachelors/Family,1
2495,2022-05-10,2,45000,900,2 out of 4,1,Lajpat Nagar 1,4,2,Bachelors/Family,2
2496,2022-05-04,2,27000,900,4 out of 4,2,RWA triveni residents,4,2,Bachelors/Family,2
2497,2022-05-05,2,14000,120,1 out of 4,1,Dwarka Mor,4,2,Bachelors/Family,2
2498,2022-06-12,2,14000,600,2 out of 4,2,kst chattarpur Apartments,4,1,Bachelors,2
2499,2022-05-21,2,14000,615,2 out of 4,2,Laxmi Nagar,4,1,Bachelors/Family,2
2500,2022-06-14,1,7500,225,Ground out of 2,2,Kapi Bagan Basti,4,2,Bachelors/Family,1
2501,2022-06-10,1,10000,800,1 out of 4,2,"Paryavaran Complex, Sainik Farm",4,1,Bachelors,1
2502,2022-04-29,1,7000,400,4 out of 4,2,Aya Nagar,4,2,Bachelors,1
2503,2022-04-29,1,25000,800,4 out of 5,1,Mukherjee Nagar,4,2,Bachelors/Family,2
2504,2022-04-29,2,9000,60,1 out of 3,1,Mehrauli,4,2,Bachelors/Family,1
2505,2022-04-29,3,22000,1000,1 out of 24,1,"Khanpur Extension, Sangam Vihar",4,1,Bachelors/Family,2
2506,2022-05-05,3,10000,75,4 out of 5,1,Sagar Pur,4,1,Bachelors/Family,1
2507,2022-05-05,3,11000,800,1 out of 4,1,Hastsal,4,1,Bachelors/Family,2
2508,2022-06-17,1,12500,200,3 out of 3,1,Kamla Nagar,4,2,Bachelors/Family,1
2509,2022-05-14,3,15000,800,2 out of 4,2,kst chattarpur Apartments,4,1,Bachelors,2
2510,2022-05-10,2,35000,80,1 out of 3,1,Kamla Nagar,4,1,Bachelors/Family,2
2511,2022-05-10,2,35000,900,2 out of 4,1,Lajpat Nagar,4,1,Family,2
2512,2022-05-10,2,52000,1125,2 out of 5,1,Saket,4,2,Bachelors/Family,2
2513,2022-04-29,3,15000,900,3 out of 4,1,Dwarka Mor,4,1,Bachelors/Family,2
2514,2022-06-04,2,32000,1100,3 out of 3,2,Rajouri Garden,4,1,Bachelors,2
2515,2022-06-04,1,11500,400,2 out of 4,2,Lajpat Nagar 4,4,1,Bachelors/Family,1
2516,2022-07-04,3,45000,713,1 out of 1,2,"Prem Nagar, Patel Nagar",4,2,Bachelors/Family,3
2517,2022-07-07,2,16000,700,4 out of 4,2,Shadipur,4,1,Bachelors,1
2518,2022-05-21,2,20000,1000,2 out of 3,2,Krishna Nagar Block D,4,2,Bachelors/Family,2
2519,2022-05-27,1,7000,54,3 out of 5,1,Nawada,4,2,Bachelors/Family,1
2520,2022-07-04,3,85000,200,3 out of 3,2,"Shivalik, Malviya Nagar",4,1,Bachelors,3
2521,2022-05-28,1,15000,200,4 out of 4,1,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",4,2,Bachelors/Family,1
2522,2022-07-03,2,22000,800,3 out of 3,1,Chhattarpur,4,2,Bachelors/Family,2
2523,2022-05-18,2,32000,1000,1 out of 3,1,Lajpat Nagar 1,4,1,Bachelors/Family,2
2524,2022-07-01,2,20000,500,4 out of 4,2,"Vasant Kunj 2, Vasant Kunj",4,2,Bachelors,2
2525,2022-06-04,1,35000,300,3 out of 5,1,Rajouri Garden,4,2,Bachelors/Family,1
2526,2022-06-16,2,35000,900,Ground out of 4,2,Lajpat Nagar 1,4,1,Bachelors/Family,2
2527,2022-07-07,3,65000,240,1 out of 4,2,Saket,4,1,Bachelors/Family,3
2528,2022-05-12,2,15000,650,Ground out of 3,2,"Fateh Nagar, Janakpuri",4,2,Bachelors/Family,2
2529,2022-06-18,3,12000,950,3 out of 5,2,"Kotla, Mayur Vihar",4,2,Bachelors,2
2530,2022-05-10,1,8000,500,Ground out of 3,1,Dwarka Sector 23,4,2,Bachelors/Family,1
2531,2022-05-28,1,11000,500,2 out of 5,1,Palam - Dabri Marg,4,2,Bachelors/Family,1
2532,2022-05-10,2,12000,450,4 out of 4,1,Mansa Ram Park,4,2,Bachelors/Family,2
2533,2022-06-16,4,140000,2800,Ground out of 4,2,New Friends Colony,4,2,Bachelors/Family,4
2534,2022-06-04,2,24000,150,1 out of 2,1,Paschim Vihar,4,2,Bachelors/Family,1
2535,2022-06-04,1,20000,400,3 out of 4,2,Lajpat Nagar 4,4,2,Bachelors/Family,1
2536,2022-05-10,3,16000,100,3 out of 4,1,"Jamia Nagar, Okhla",4,2,Bachelors/Family,2
2537,2022-06-04,1,15000,400,3 out of 4,2,Lajpat Nagar 4,4,2,Bachelors/Family,1
2538,2022-05-14,2,28500,900,Ground out of 4,2,Paschim Vihar,4,2,Bachelors/Family,2
2539,2022-05-05,3,30000,1350,1 out of 7,1,Vasundhara Enclave,4,2,Family,3
2540,2022-07-04,1,16000,500,1 out of 4,1,Laxmi Nagar,4,2,Bachelors/Family,1
2541,2022-07-06,3,80000,1700,1 out of 4,2,"Shivalik, Malviya Nagar",4,2,Bachelors,3
2542,2022-06-04,1,11000,400,2 out of 4,2,Lajpat Nagar 4,4,1,Bachelors/Family,1
2543,2022-06-29,2,21000,110,2 out of 3,1,"Jangpura Extension, Jangpura",4,2,Bachelors/Family,1
2544,2022-07-04,3,10500,1200,1 out of 4,1,Najafgarh,4,2,Bachelors/Family,2
2545,2022-04-29,2,15000,50,2 out of 4,2,Dwarka Sector 14,4,2,Bachelors/Family,2
2546,2022-07-06,3,16000,100,2 out of 3,1,Hari Nagar,4,2,Bachelors/Family,2
2547,2022-07-04,2,45000,1000,2 out of 3,1,"Kailash Colony, Greater Kailash",4,2,Bachelors/Family,2
2548,2022-05-03,1,6000,63,4 out of 4,1,Rohini Sector 2,4,2,Bachelors/Family,1
2549,2022-05-19,3,40000,1800,Ground out of 3,1,Vasant Kunj,4,2,Bachelors/Family,2
2550,2022-07-09,2,36000,1440,2 out of 3,2,Chittaranjan Park,4,2,Bachelors,2
2551,2022-05-27,2,12000,55,Ground out of 4,1,Uttam Nagar,4,1,Bachelors/Family,2
2552,2022-05-27,3,45000,1500,1 out of 12,2,"The Shabad Apartment, Dwarka Sector 13",4,1,Bachelors,3
2553,2022-06-18,2,20000,400,3,1,"Kasturba Niketan, Lajpat Nagar 2",4,1,Bachelors/Family,1
2554,2022-06-11,3,10000,100,1 out of 4,2,Krishna Nagar,4,2,Bachelors/Family,2
2555,2022-06-29,2,5000,500,1 out of 3,1,Sangam Vihar,4,1,Bachelors/Family,1
2556,2022-05-27,2,8000,100,Ground out of 3,1,Rohini Sector 38,4,1,Bachelors/Family,2
2557,2022-05-10,2,13000,455,1 out of 4,1,"DDA Akshardham Apartments, DS 19",4,1,Bachelors/Family,1
2558,2022-04-29,2,15000,80,3 out of 4,2,Anand Parbat,4,2,Bachelors/Family,1
2559,2022-07-04,2,7500,450,Ground out of 2,1,Burari,4,1,Bachelors/Family,1
2560,2022-06-08,1,6000,400,Ground out of 1,1,"Qutub Vihar, Dwarka",4,1,Bachelors/Family,1
2561,2022-05-23,4,100000,300,1 out of 3,1,Vasant Kunj,4,1,Bachelors/Family,4
2562,2022-05-14,2,12000,700,2 out of 3,1,Rohini Sector 23,4,2,Bachelors/Family,2
2563,2022-05-10,2,10000,600,4 out of 5,1,"Mohan Garden, Razapur Khurd",4,2,Bachelors/Family,2
2564,2022-05-10,2,10000,800,2 out of 3,1,"Bharthal, Dwarka",4,2,Bachelors/Family,2
2565,2022-05-23,2,12000,950,2 out of 3,1,"Chanakya Place, Sitapuri",4,1,Bachelors/Family,2
2566,2022-07-06,2,15000,450,4 out of 4,1,Shadipur,4,2,Bachelors/Family,1
2567,2022-06-30,1,10000,450,1 out of 3,2,Radhey Shyam Park,4,1,Bachelors/Family,1
2568,2022-07-04,2,12000,68,3 out of 5,1,Uttam Nagar,4,1,Bachelors/Family,1
2569,2022-06-18,2,14500,850,2 out of 4,2,"Rajpur Khurd Extension, Rajpur",4,1,Bachelors/Family,2
2570,2022-06-29,2,18500,1000,3 out of 4,1,"Kotla Mubarakpur, South Extension",4,2,Bachelors/Family,2
2571,2022-06-04,1,24000,600,4 out of 4,2,Rajouri Garden,4,2,Bachelors,1
2572,2022-05-27,2,11000,65,Ground out of 4,1,New Ashok Nagar,4,1,Bachelors/Family,1
2573,2022-05-19,3,52000,1700,1 out of 1,2,Vasant Kunj,4,2,Bachelors,3
2574,2022-07-06,3,70000,1800,Ground out of 4,2,Lajpat Nagar 3,4,2,Bachelors/Family,3
2575,2022-07-04,2,12000,1000,3 out of 4,1,Uttam Nagar,4,2,Bachelors/Family,1
2576,2022-07-09,2,22000,900,2 out of 4,2,Patparganj,4,2,Bachelors,2
2577,2022-06-10,4,200000,2300,1 out of 1,1,Shanti Niketan,4,2,Bachelors/Family,4
2578,2022-05-01,2,20000,75,1 out of 3,1,Green Park,4,1,Bachelors/Family,2
2579,2022-05-18,3,45000,200,1 out of 4,2,Paschim Vihar Block B1,4,2,Bachelors,3
2580,2022-05-23,1,8000,200,2 out of 4,2,kst chattarpur Apartments,4,1,Bachelors,1
2581,2022-05-27,1,8000,200,2 out of 4,2,kst chattarpur Apartments,4,1,Bachelors,1
2582,2022-05-18,2,9500,450,3 out of 4,2,Laxmi Nagar,4,2,Bachelors/Family,1
2583,2022-07-07,2,25000,750,1 out of 4,2,Karol Bagh,4,2,Bachelors,2
2584,2022-05-27,2,12000,400,1 out of 4,2,kst chattarpur Apartments,4,1,Bachelors,1
2585,2022-06-11,2,24000,84,1 out of 4,2,Paschim Vihar,4,2,Bachelors,2
2586,2022-05-05,2,27000,90,2 out of 3,1,Rohini Sector 8,4,1,Bachelors/Family,2
2587,2022-07-04,2,18000,90,2 out of 4,1,Mansarovar garden,4,2,Bachelors/Family,2
2588,2022-06-20,2,17000,500,1 out of 3,1,Lajpat Nagar,4,2,Bachelors/Family,2
2589,2022-05-10,2,15000,75,4 out of 5,1,Adarsh Nagar,4,1,Bachelors/Family,2
2590,2022-05-23,1,13000,512,1 out of 3,2,Patel Nagar West,4,2,Bachelors/Family,1
2591,2022-06-11,3,70000,1500,1 out of 3,2,Vasant Kunj,4,2,Bachelors,3
2592,2022-07-09,1,14000,446,2 out of 4,1,"Amar Colony, Lajpat Nagar",4,1,Bachelors/Family,1
2593,2022-05-14,3,32000,1100,4 out of 5,1,"Gagan Vihar, Krishna Nagar",4,2,Bachelors/Family,2
2594,2022-05-10,1,4000,125,1 out of 2,1,Sangam Vihar,4,1,Bachelors/Family,1
2595,2022-05-10,3,100000,1800,3 out of 5,1,Gautam Nagar,4,2,Bachelors/Family,3
2596,2022-06-16,3,20000,1300,1 out of 4,1,Chhattarpur,4,1,Bachelors/Family,2
2597,2022-06-20,3,30000,2000,7 out of 10,1,"Ashoka Enclave Apartment, Dwarka Sector 11",4,2,Family,2
2598,2022-06-14,2,150000,1200,2 out of 3,2,Greater Kailash 1,4,2,Bachelors,2
2599,2022-06-30,3,19500,125,1 out of 4,1,Uttam Nagar,4,1,Bachelors,2
2600,2022-05-24,2,18000,730,2 out of 3,2,"Arjun Nagar, Safdarjung Enclave",4,1,Bachelors/Family,2
2601,2022-05-07,2,25000,160,3 out of 3,2,Dr Mukherjee Nagar West,4,2,Bachelors/Family,2
2602,2022-05-05,2,18000,1000,Ground out of 2,1,Janakpuri Block B1,4,1,Bachelors/Family,2
2603,2022-05-05,1,10000,450,1 out of 5,1,Paschim Vihar,4,2,Bachelors/Family,1
2604,2022-05-05,2,12000,75,2 out of 4,1,Mehrauli,4,2,Bachelors/Family,2
2605,2022-06-18,3,25000,2000,1 out of 3,1,"Karkardooma, Anand Vihar",4,2,Bachelors,3
2606,2022-06-18,4,40000,2400,4 out of 4,1,Preet Vihar,4,1,Bachelors,3
2607,2022-06-18,2,30000,1800,Ground out of 2,1,"Karkardooma, Anand Vihar",4,2,Bachelors,2
2608,2022-06-18,3,29000,1800,Ground out of 3,1,Mausam Vihar,4,1,Family,3
2609,2022-06-18,3,35000,2200,2 out of 4,1,"Nirman Vihar, Preet Vihar",4,1,Bachelors/Family,3
2610,2022-06-18,3,21000,2200,Ground out of 2,2,Vivek Vihar,4,2,Bachelors/Family,2
2611,2022-06-18,3,31000,900,3 out of 4,2,Surajmal Vihar,4,2,Bachelors/Family,2
2612,2022-05-05,2,8000,75,2 out of 4,1,Chhattarpur,4,1,Bachelors/Family,1
2613,2022-05-05,2,15500,75,2 out of 4,1,Saket,4,2,Bachelors/Family,2
2614,2022-06-18,3,32000,1800,3 out of 4,2,"Gagan Vihar, Krishna Nagar",4,2,Bachelors/Family,3
2615,2022-06-18,3,30000,160,2 out of 4,2,Surajmal Vihar,4,2,Bachelors/Family,3
2616,2022-07-04,4,42000,2700,2 out of 4,2,"Pushpanjali, Anand Vihar",4,2,Bachelors,4
2617,2022-05-23,3,20500,1050,3 out of 4,2,Laxmi Nagar,4,2,Bachelors/Family,2
2618,2022-05-09,3,60000,1800,2 out of 3,1,Sarvodaya Enclave,4,2,Bachelors/Family,3
2619,2022-05-23,2,95000,2700,1 out of 3,1,Greater Kailash 2,4,2,Bachelors/Family,2
2620,2022-05-14,1,16000,499,2 out of 3,2,Chittaranjan Park Block K,4,2,Family,1
2621,2022-05-17,1,8500,450,3 out of 4,2,Sarita Vihar Pocket M,4,1,Bachelors,1
2622,2022-05-05,1,14000,60,3 out of 4,1,"Paryavaran Complex, Sainik Farm",4,1,Bachelors/Family,1
2623,2022-05-11,3,140000,2200,Ground out of 3,1,Defence Colony,4,1,Bachelors/Family,3
2624,2022-04-29,2,8000,130,Ground out of 3,1,Raj Nagar 2,4,1,Bachelors/Family,1
2625,2022-04-29,3,12500,650,3 out of 4,1,Chirag Delhi,4,2,Bachelors/Family,1
2626,2022-04-29,2,14000,100,3 out of 4,1,Janakpuri,4,1,Bachelors/Family,1
2627,2022-04-29,2,6000,45,2 out of 3,1,"Devli, Sangam Vihar",4,1,Bachelors/Family,1
2628,2022-04-29,2,10000,600,2 out of 3,1,Trilokpuri,4,1,Bachelors/Family,2
2629,2022-05-10,3,15000,800,Ground out of 4,1,Kadipur,4,1,Bachelors/Family,1
2630,2022-06-08,3,8000,1500,1 out of 1,2,Cherlopalli TIRUPATI,4,1,Bachelors/Family,3
2631,2022-07-07,1,10000,30,1 out of 5,1,Mahipalpur,4,2,Bachelors/Family,1
2632,2022-05-12,1,8500,55,Ground out of 3,1,Gharoli,4,1,Bachelors/Family,1
2633,2022-06-09,2,25000,900,Ground out of 3,2,"Nirman Vihar, Preet Vihar",4,2,Bachelors/Family,2
2634,2022-06-22,2,13000,1000,1 out of 2,2,Bhajanpura,4,1,Bachelors/Family,1
2635,2022-05-27,1,6000,360,1 out of 2,1,Ghitorni,4,2,Bachelors/Family,1
2636,2022-05-06,1,7000,450,1 out of 4,1,"Mohan Garden, Razapur Khurd",4,2,Bachelors/Family,1
2637,2022-05-05,2,22000,900,4 out of 5,1,"Gangaram Vatika, Vishnu Garden",4,2,Bachelors/Family,2
2638,2022-04-29,2,40000,1100,2 out of 4,1,"Kailash Colony, Greater Kailash",4,2,Bachelors/Family,2
2639,2022-05-05,2,22000,700,Ground out of 2,1,Rohini Sector 7,4,2,Bachelors/Family,2
2640,2022-04-29,1,4500,400,1 out of 2,1,Sagar Pur,4,1,Bachelors/Family,1
2641,2022-04-29,3,15000,950,Ground out of 3,1,Rohini Sector 4,4,1,Bachelors/Family,2
2642,2022-06-30,3,130000,3000,1 out of 5,1,Defence Colony,4,2,Bachelors/Family,4
2643,2022-06-18,2,23000,950,3 out of 3,2,Ber Sarai,4,1,Bachelors/Family,2
2644,2022-05-27,3,45000,1100,1 out of 4,1,Chittaranjan Park,4,2,Bachelors/Family,3
2645,2022-05-29,1,15000,497,3 out of 4,2,Lajpat Nagar 4,4,1,Bachelors/Family,1
2646,2022-04-29,3,13000,100,3 out of 4,1,"Viswas Park, Matiala",4,2,Bachelors/Family,2
2647,2022-05-05,2,10000,70,1 out of 4,1,Shakarpur,4,2,Bachelors/Family,2
2648,2022-05-05,2,10000,55,2 out of 4,1,Dwarka Sector 8,4,1,Bachelors/Family,2
2649,2022-05-05,1,6500,300,4 out of 5,1,East Of Kailash,4,1,Bachelors/Family,1
2650,2022-06-29,1,7000,400,2 out of 4,2,Mandawali,4,1,Bachelors,1
2651,2022-05-05,2,7000,500,2 out of 4,1,Badarpur,4,2,Bachelors/Family,2
2652,2022-06-08,4,17401,650,4 out of 4,1,Patel Nagar West,4,2,Bachelors/Family,2
2653,2022-05-18,1,5500,630,Ground out of 2,1,Uttam Nagar,4,2,Bachelors/Family,1
2654,2022-04-29,1,20000,450,1 out of 3,1,DS 19,4,1,Family,1
2655,2022-04-29,2,7000,500,1 out of 2,1,Mahipalpur,4,2,Bachelors/Family,1
2657,2022-04-29,2,13000,95,1 out of 4,1,Shahdara,4,2,Bachelors/Family,1
2658,2022-07-02,4,60000,272,Ground out of 4,2,Model Town,4,2,Bachelors,3
2659,2022-05-27,2,17000,800,2 out of 4,2,Rohini Sector 24,4,1,Bachelors/Family,2
2660,2022-05-27,2,16000,50,2 out of 4,1,"Nirankari Colony, Mukherjee Nagar",4,1,Bachelors/Family,2
2661,2022-07-05,1,9500,400,2 out of 4,1,"Maidan Garhi, Chhattarpur",4,2,Bachelors/Family,1
2662,2022-04-29,1,5000,450,Ground out of 3,1,Vikash Nagar,4,1,Bachelors/Family,1
2663,2022-06-18,3,27000,1800,2 out of 4,2,"Jagriti Enclave, Anand Vihar",4,2,Bachelors/Family,3
2664,2022-06-18,3,29000,1800,2 out of 4,2,"Saini Enclave, Anand Vihar",4,2,Bachelors/Family,3
2665,2022-06-18,3,29000,2000,1 out of 4,2,Vivek Vihar Phase 1,4,2,Bachelors/Family,3
2666,2022-05-26,4,37000,2700,2 out of 3,2,"AGCR Enclave, Anand Vihar",4,2,Bachelors/Family,4
2667,2022-07-04,4,36000,2700,2 out of 3,2,"AGCR Enclave, Anand Vihar",4,2,Bachelors/Family,3
2668,2022-05-26,3,35000,1800,4 out of 4,2,Surajmal Vihar,4,2,Bachelors,3
2669,2022-05-26,4,42000,2700,2 out of 4,2,"Pushpanjali, Anand Vihar",4,2,Bachelors,4
2670,2022-05-26,3,37000,1800,1 out of 4,2,Preet Vihar,4,2,Bachelors/Family,3
2671,2022-07-04,3,30000,1800,2 out of 3,2,Surajmal Vihar,4,2,Bachelors/Family,3
