BHK,Rent,Size,Area Type,Area Locality,City,Furnishing Status,Tenant Preferred,Bathroom
1,7000,54,1,Nawada,Delhi,2,Bachelors/Family,1
3,85000,200,2,"Shivalik, Malviya Nagar",Delhi,1,Bachelors,3
1,15000,200,1,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",Delhi,2,Bachelors/Family,1
2,22000,800,1,Chhattarpur,Delhi,2,Bachelors/Family,2
2,32000,1000,1,Lajpat Nagar 1,Delhi,1,Bachelors/Family,2
2,20000,500,2,"Vasant Kunj 2, Vasant Kunj",Delhi,2,Bachelors,2
1,35000,300,1,Rajouri Garden,Delhi,2,Bachelors/Family,1
2,35000,900,2,Lajpat Nagar 1,Delhi,1,Bachelors/Family,2
3,65000,240,2,Saket,Delhi,1,Bachelors/Family,3
2,15000,650,2,"Fateh Nagar, Janakpuri",Delhi,2,Bachelors/Family,2
3,12000,950,2,"Kotla, Mayur Vihar",Delhi,2,Bachelors,2
1,8000,500,1,Dwarka Sector 23,Delhi,2,Bachelors/Family,1
1,11000,500,1,Palam - Dabri Marg,Delhi,2,Bachelors/Family,1
2,12000,450,1,Mansa Ram Park,Delhi,2,Bachelors/Family,2
4,140000,2800,2,New Friends Colony,Delhi,2,Bachelors/Family,4
2,24000,150,1,Paschim Vihar,Delhi,2,Bachelors/Family,1
1,20000,400,2,Lajpat Nagar 4,Delhi,2,Bachelors/Family,1
3,16000,100,1,"Jamia Nagar, Okhla",Delhi,2,Bachelors/Family,2
1,15000,400,2,Lajpat Nagar 4,Delhi,2,Bachelors/Family,1
2,28500,900,2,Paschim Vihar,Delhi,2,Bachelors/Family,2
3,30000,1350,1,Vasundhara Enclave,Delhi,2,Family,3
1,16000,500,1,Laxmi Nagar,Delhi,2,Bachelors/Family,1
3,80000,1700,2,"Shivalik, Malviya Nagar",Delhi,2,Bachelors,3
1,11000,400,2,Lajpat Nagar 4,Delhi,1,Bachelors/Family,1
2,21000,110,1,"Jangpura Extension, Jangpura",Delhi,2,Bachelors/Family,1
3,10500,1200,1,Najafgarh,Delhi,2,Bachelors/Family,2
2,15000,50,2,Dwarka Sector 14,Delhi,2,Bachelors/Family,2
3,16000,100,1,Hari Nagar,Delhi,2,Bachelors/Family,2
2,45000,1000,1,"Kailash Colony, Greater Kailash",Delhi,2,Bachelors/Family,2
1,6000,63,1,Rohini Sector 2,Delhi,2,Bachelors/Family,1
3,40000,1800,1,Vasant Kunj,Delhi,2,Bachelors/Family,2
2,36000,1440,2,Chittaranjan Park,Delhi,2,Bachelors,2
2,12000,55,1,Uttam Nagar,Delhi,1,Bachelors/Family,2
3,45000,1500,2,"The Shabad Apartment, Dwarka Sector 13",Delhi,1,Bachelors,3
2,20000,400,1,"Kasturba Niketan, Lajpat Nagar 2",Delhi,1,Bachelors/Family,1
3,10000,100,2,Krishna Nagar,Delhi,2,Bachelors/Family,2
2,5000,500,1,Sangam Vihar,Delhi,1,Bachelors/Family,1
2,8000,100,1,Rohini Sector 38,Delhi,1,Bachelors/Family,2
2,13000,455,1,"DDA Akshardham Apartments, DS 19",Delhi,1,Bachelors/Family,1
2,15000,80,2,Anand Parbat,Delhi,2,Bachelors/Family,1
2,7500,450,1,Burari,Delhi,1,Bachelors/Family,1
1,6000,400,1,"Qutub Vihar, Dwarka",Delhi,1,Bachelors/Family,1
4,100000,300,1,Vasant Kunj,Delhi,1,Bachelors/Family,4
2,12000,700,1,Rohini Sector 23,Delhi,2,Bachelors/Family,2
2,10000,600,1,"Mohan Garden, Razapur Khurd",Delhi,2,Bachelors/Family,2
2,10000,800,1,"Bharthal, Dwarka",Delhi,2,Bachelors/Family,2
2,12000,950,1,"Chanakya Place, Sitapuri",Delhi,1,Bachelors/Family,2
2,15000,450,1,Shadipur,Delhi,2,Bachelors/Family,1
1,10000,450,2,Radhey Shyam Park,Delhi,1,Bachelors/Family,1
2,12000,68,1,Uttam Nagar,Delhi,1,Bachelors/Family,1
2,14500,850,2,"Rajpur Khurd Extension, Rajpur",Delhi,1,Bachelors/Family,2
2,18500,1000,1,"Kotla Mubarakpur, South Extension",Delhi,2,Bachelors/Family,2
1,24000,600,2,Rajouri Garden,Delhi,2,Bachelors,1
2,11000,65,1,New Ashok Nagar,Delhi,1,Bachelors/Family,1
3,52000,1700,2,Vasant Kunj,Delhi,2,Bachelors,3
3,70000,1800,2,Lajpat Nagar 3,Delhi,2,Bachelors/Family,3
2,12000,1000,1,Uttam Nagar,Delhi,2,Bachelors/Family,1
2,22000,900,2,Patparganj,Delhi,2,Bachelors,2
4,200000,2300,1,Shanti Niketan,Delhi,2,Bachelors/Family,4
2,20000,75,1,Green Park,Delhi,1,Bachelors/Family,2
3,45000,200,2,Paschim Vihar Block B1,Delhi,2,Bachelors,3
1,8000,200,2,kst chattarpur Apartments,Delhi,1,Bachelors,1
1,8000,200,2,kst chattarpur Apartments,Delhi,1,Bachelors,1
2,9500,450,2,Laxmi Nagar,Delhi,2,Bachelors/Family,1
2,25000,750,2,Karol Bagh,Delhi,2,Bachelors,2
2,12000,400,2,kst chattarpur Apartments,Delhi,1,Bachelors,1
2,24000,84,2,Paschim Vihar,Delhi,2,Bachelors,2
2,27000,90,1,Rohini Sector 8,Delhi,1,Bachelors/Family,2
2,18000,90,1,Mansarovar garden,Delhi,2,Bachelors/Family,2
2,17000,500,1,Lajpat Nagar,Delhi,2,Bachelors/Family,2
2,15000,75,1,Adarsh Nagar,Delhi,1,Bachelors/Family,2
1,13000,512,2,Patel Nagar West,Delhi,2,Bachelors/Family,1
3,70000,1500,2,Vasant Kunj,Delhi,2,Bachelors,3
1,14000,446,1,"Amar Colony, Lajpat Nagar",Delhi,1,Bachelors/Family,1
3,32000,1100,1,"Gagan Vihar, Krishna Nagar",Delhi,2,Bachelors/Family,2
1,4000,125,1,Sangam Vihar,Delhi,1,Bachelors/Family,1
3,100000,1800,1,Gautam Nagar,Delhi,2,Bachelors/Family,3
3,20000,1300,1,Chhattarpur,Delhi,1,Bachelors/Family,2
3,30000,2000,1,"Ashoka Enclave Apartment, Dwarka Sector 11",Delhi,2,Family,2
2,150000,1200,2,Greater Kailash 1,Delhi,2,Bachelors,2
3,19500,125,1,Uttam Nagar,Delhi,1,Bachelors,2
2,18000,730,2,"Arjun Nagar, Safdarjung Enclave",Delhi,1,Bachelors/Family,2
2,25000,160,2,Dr Mukherjee Nagar West,Delhi,2,Bachelors/Family,2
2,18000,1000,1,Janakpuri Block B1,Delhi,1,Bachelors/Family,2
1,10000,450,1,Paschim Vihar,Delhi,2,Bachelors/Family,1
2,12000,75,1,Mehrauli,Delhi,2,Bachelors/Family,2
3,25000,2000,1,"Karkardooma, Anand Vihar",Delhi,2,Bachelors,3
4,40000,2400,1,Preet Vihar,Delhi,1,Bachelors,3
2,30000,1800,1,"Karkardooma, Anand Vihar",Delhi,2,Bachelors,2
3,29000,1800,1,Mausam Vihar,Delhi,1,Family,3
3,35000,2200,1,"Nirman Vihar, Preet Vihar",Delhi,1,Bachelors/Family,3
3,21000,2200,2,Vivek Vihar,Delhi,2,Bachelors/Family,2
3,31000,900,2,Surajmal Vihar,Delhi,2,Bachelors/Family,2
2,8000,75,1,Chhattarpur,Delhi,1,Bachelors/Family,1
2,15500,75,1,Saket,Delhi,2,Bachelors/Family,2
3,32000,1800,2,"Gagan Vihar, Krishna Nagar",Delhi,2,Bachelors/Family,3
3,30000,160,2,Surajmal Vihar,Delhi,2,Bachelors/Family,3
4,42000,2700,2,"Pushpanjali, Anand Vihar",Delhi,2,Bachelors,4
3,20500,1050,2,Laxmi Nagar,Delhi,2,Bachelors/Family,2
3,60000,1800,1,Sarvodaya Enclave,Delhi,2,Bachelors/Family,3
2,95000,2700,1,Greater Kailash 2,Delhi,2,Bachelors/Family,2
1,16000,499,2,Chittaranjan Park Block K,Delhi,2,Family,1
1,8500,450,2,Sarita Vihar Pocket M,Delhi,1,Bachelors,1
1,14000,60,1,"Paryavaran Complex, Sainik Farm",Delhi,1,Bachelors/Family,1
3,140000,2200,1,Defence Colony,Delhi,1,Bachelors/Family,3
2,8000,130,1,Raj Nagar 2,Delhi,1,Bachelors/Family,1
3,12500,650,1,Chirag Delhi,Delhi,2,Bachelors/Family,1
2,14000,100,1,Janakpuri,Delhi,1,Bachelors/Family,1
2,6000,45,1,"Devli, Sangam Vihar",Delhi,1,Bachelors/Family,1
2,10000,600,1,Trilokpuri,Delhi,1,Bachelors/Family,2
3,15000,800,1,Kadipur,Delhi,1,Bachelors/Family,1
3,8000,1500,2,Cherlopalli TIRUPATI,Delhi,1,Bachelors/Family,3
1,10000,30,1,Mahipalpur,Delhi,2,Bachelors/Family,1
1,8500,55,1,Gharoli,Delhi,1,Bachelors/Family,1
2,25000,900,2,"Nirman Vihar, Preet Vihar",Delhi,2,Bachelors/Family,2
2,13000,1000,2,Bhajanpura,Delhi,1,Bachelors/Family,1
1,6000,360,1,Ghitorni,Delhi,2,Bachelors/Family,1
1,7000,450,1,"Mohan Garden, Razapur Khurd",Delhi,2,Bachelors/Family,1
2,22000,900,1,"Gangaram Vatika, Vishnu Garden",Delhi,2,Bachelors/Family,2
2,40000,1100,1,"Kailash Colony, Greater Kailash",Delhi,2,Bachelors/Family,2
2,22000,700,1,Rohini Sector 7,Delhi,2,Bachelors/Family,2
1,4500,400,1,Sagar Pur,Delhi,1,Bachelors/Family,1
3,15000,950,1,Rohini Sector 4,Delhi,1,Bachelors/Family,2
3,130000,3000,1,Defence Colony,Delhi,2,Bachelors/Family,4
2,23000,950,2,Ber Sarai,Delhi,1,Bachelors/Family,2
3,45000,1100,1,Chittaranjan Park,Delhi,2,Bachelors/Family,3
1,15000,497,2,Lajpat Nagar 4,Delhi,1,Bachelors/Family,1
3,13000,100,1,"Viswas Park, Matiala",Delhi,2,Bachelors/Family,2
2,10000,70,1,Shakarpur,Delhi,2,Bachelors/Family,2
2,10000,55,1,Dwarka Sector 8,Delhi,1,Bachelors/Family,2
1,6500,300,1,East Of Kailash,Delhi,1,Bachelors/Family,1
1,7000,400,2,Mandawali,Delhi,1,Bachelors,1
2,7000,500,1,Badarpur,Delhi,2,Bachelors/Family,2
4,17401,650,1,Patel Nagar West,Delhi,2,Bachelors/Family,2
1,5500,630,1,Uttam Nagar,Delhi,2,Bachelors/Family,1
1,20000,450,1,DS 19,Delhi,1,Family,1
2,7000,500,1,Mahipalpur,Delhi,2,Bachelors/Family,1
5,190000,200,2,"Safdarjung Development Area, Hauz Khas",Delhi,1,Bachelors,5
2,13000,95,1,Shahdara,Delhi,2,Bachelors/Family,1
4,60000,272,2,Model Town,Delhi,2,Bachelors,3
2,17000,800,2,Rohini Sector 24,Delhi,1,Bachelors/Family,2
2,16000,50,1,"Nirankari Colony, Mukherjee Nagar",Delhi,1,Bachelors/Family,2
1,9500,400,1,"Maidan Garhi, Chhattarpur",Delhi,2,Bachelors/Family,1
1,5000,450,1,Vikash Nagar,Delhi,1,Bachelors/Family,1
3,27000,1800,2,"Jagriti Enclave, Anand Vihar",Delhi,2,Bachelors/Family,3
3,29000,1800,2,"Saini Enclave, Anand Vihar",Delhi,2,Bachelors/Family,3
3,29000,2000,2,Vivek Vihar Phase 1,Delhi,2,Bachelors/Family,3
4,37000,2700,2,"AGCR Enclave, Anand Vihar",Delhi,2,Bachelors/Family,4
4,36000,2700,2,"AGCR Enclave, Anand Vihar",Delhi,2,Bachelors/Family,3
3,35000,1800,2,Surajmal Vihar,Delhi,2,Bachelors,3
4,42000,2700,2,"Pushpanjali, Anand Vihar",Delhi,2,Bachelors,4
3,37000,1800,2,Preet Vihar,Delhi,2,Bachelors/Family,3
3,30000,1800,2,Surajmal Vihar,Delhi,2,Bachelors/Family,3
3,20000,1200,1,Ghitorni,Delhi,2,Bachelors/Family,2
1,8500,600,2,Chattarpur Extension,Delhi,2,Bachelors,1
1,11000,350,1,Sheikh Sarai,Delhi,2,Bachelors/Family,1
2,14000,100,1,Dwarka,Delhi,2,Bachelors/Family,2
3,55000,1800,2,Malviya Nagar,Delhi,1,Bachelors/Family,3
2,25000,900,2,"Jagriti Enclave, Anand Vihar",Delhi,2,Bachelors,2
3,20500,1150,2,Laxmi Nagar,Delhi,1,Bachelors/Family,2
4,28000,1400,2,Rohini Sector 24,Delhi,2,Bachelors/Family,2
1,5000,500,1,Mahavir Enclave Part 1,Delhi,2,Bachelors/Family,1
4,35000,300,2,"AGCR Enclave, Anand Vihar",Delhi,2,Bachelors/Family,3
3,30000,1800,2,"Saini Enclave, Anand Vihar",Delhi,2,Bachelors/Family,3
1,10000,500,2,Neb Sarai,Delhi,1,Bachelors/Family,1
1,11000,500,1,Rohini Sector 17,Delhi,1,Bachelors/Family,1
2,17000,80,1,Mayur Vihar Phase 1 Extension,Delhi,2,Bachelors/Family,2
2,35000,1000,1,Kalkaji,Delhi,2,Bachelors,2
3,30000,1600,1,"Highland Tower, Dwarka Sector 12",Delhi,1,Bachelors/Family,2
4,30000,1800,1,Dwarka Sector 22,Delhi,2,Bachelors/Family,4
2,13000,400,2,Rohini Sector 24,Delhi,2,Bachelors/Family,2
2,13000,900,1,Chhattarpur,Delhi,2,Bachelors/Family,2
1,11000,480,2,East Of Kailash,Delhi,1,Bachelors/Family,1
1,13000,180,2,Lajpat Nagar 1,Delhi,1,Bachelors,1
2,33000,1000,2,"Munirka Vihar, Munirka",Delhi,1,Bachelors,2
3,25000,1120,1,gg1 vikas puri,Delhi,1,Bachelors/Family,2
3,70000,1800,2,Saket,Delhi,2,Bachelors,3
3,30000,1200,2,Vikaspuri,Delhi,2,Bachelors/Family,2
1,9000,550,1,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",Delhi,2,Bachelors/Family,1
2,14500,1400,1,Dilshad Garden,Delhi,1,Bachelors,1
3,50000,1600,2,Vasant Kunj Sector C,Delhi,2,Bachelors,2
1,20000,650,2,Mayur Vihar 1,Delhi,2,Bachelors/Family,1
4,15000,120,1,Rohini Sector 38,Delhi,2,Bachelors/Family,4
2,7500,450,2,Mahavir Enclave Part 1,Delhi,1,Bachelors/Family,1
1,13500,520,1,Uttam Nagar,Delhi,2,Bachelors/Family,1
1,14000,850,1,Paschim Vihar,Delhi,2,Bachelors,1
2,18000,850,2,Saket,Delhi,2,Bachelors,2
2,14000,585,2,Pandav Nagar,Delhi,2,Bachelors/Family,1
3,65000,1600,2,East Of Kailash,Delhi,2,Bachelors/Family,2
2,22000,950,1,Mayur Vihar Phase 1 Extension,Delhi,1,Bachelors/Family,2
1,4000,120,1,Najafgarh,Delhi,1,Bachelors/Family,1
2,10000,500,1,Vinod Nagar East,Delhi,2,Bachelors/Family,1
1,7500,200,2,kst chattarpur Apartments,Delhi,1,Bachelors,1
1,17000,550,1,Ramesh Nagar,Delhi,2,Bachelors/Family,1
1,18000,650,2,Gautam Nagar,Delhi,2,Bachelors/Family,1
4,70000,2800,2,Delhi estate Apartment,Delhi,1,Bachelors,4
1,10000,50,1,Mahipalpur,Delhi,2,Bachelors/Family,1
2,15000,550,2,Dori Walan,Delhi,1,Bachelors/Family,1
2,16500,90,1,DS 19,Delhi,2,Bachelors/Family,2
3,100000,2925,1,Defence Colony,Delhi,2,Bachelors/Family,3
1,7500,150,2,"New Mahavir Nagar, Tilak Nagar",Delhi,2,Bachelors/Family,1
2,6000,450,1,north chajjupur shahdara,Delhi,1,Bachelors/Family,1
2,18000,750,2,Mahavir Enclave Part 1,Delhi,1,Bachelors,2
2,18000,975,1,Janakpuri,Delhi,2,Bachelors/Family,1
3,8000,106,1,Burari,Delhi,2,Bachelors/Family,1
2,14000,750,1,Mehrauli,Delhi,2,Bachelors/Family,2
2,11000,80,1,"Khanpur, Madangir",Delhi,2,Bachelors/Family,2
3,25000,96,1,Rohini Sector 11,Delhi,1,Bachelors/Family,2
1,9000,500,1,Chhattarpur,Delhi,1,Bachelors/Family,1
3,47000,1550,2,Vasant Kunj,Delhi,2,Bachelors/Family,2
2,20000,1000,1,"Gaurav Apartment, Indraprastha Extension, Patparganj",Delhi,2,Bachelors/Family,2
1,6000,400,1,Mehrauli,Delhi,1,Bachelors/Family,1
1,5000,450,1,Bhajanpura,Delhi,1,Bachelors/Family,1
2,20000,1000,1,"DDA Devdoot Apartment, Vikaspuri",Delhi,2,Family,1
1,10000,450,1,"Khirki extension, Malviya Nagar",Delhi,1,Bachelors/Family,1
3,15000,100,1,Chhattarpur,Delhi,2,Bachelors/Family,2
2,13500,550,2,"Laxmi Nagar District Centre, Laxmi Nagar",Delhi,2,Bachelors/Family,2
1,5500,400,1,Bindapur,Delhi,2,Bachelors/Family,1
1,14000,60,1,"Guru Angad Nagar West, Laxmi Nagar",Delhi,2,Bachelors/Family,1
4,18000,900,1,Subhash Nagar,Delhi,1,Bachelors/Family,2
1,20000,700,1,Rohini Sector 5,Delhi,2,Bachelors/Family,1
2,9300,500,1,Laxmi Nagar,Delhi,1,Bachelors/Family,1
3,80000,2000,2,Safdarjung Enclave,Delhi,2,Bachelors,3
2,7500,400,2,Aya Nagar,Delhi,2,Bachelors,1
3,30000,1500,2,Sarita Vihar Pocket C,Delhi,1,Bachelors,2
2,13000,70,1,"IGNOU Road, Saket",Delhi,1,Bachelors/Family,1
2,8500,60,1,"Indraprastha Extension, Patparganj",Delhi,1,Bachelors/Family,2
3,44300,200,2,Paschim Vihar,Delhi,2,Bachelors,3
2,45000,1650,2,Safdarjung Enclave,Delhi,2,Bachelors,2
2,30000,1150,2,Sarita Vihar Pocket K,Delhi,1,Bachelors,2
2,40000,1800,2,Saket,Delhi,2,Bachelors,2
4,530000,4000,2,Anand Niketan,Delhi,2,Bachelors/Family,5
2,12000,900,1,Ashok Vihar Phase 2,Delhi,1,Bachelors/Family,1
2,13500,700,1,Shakarpur,Delhi,1,Bachelors/Family,1
2,30000,900,1,Sheikh Sarai Phase 1,Delhi,1,Bachelors/Family,2
1,9500,400,1,New Delhi,Delhi,2,Bachelors/Family,1
4,200000,2700,2,Greater Kailash 1,Delhi,1,Bachelors,4
3,30000,2000,1,Rohini Sector 15,Delhi,1,Bachelors/Family,3
2,9000,450,1,"Shakarpur Khas, Shakarpur",Delhi,1,Bachelors/Family,1
2,13000,400,2,kst chattarpur Apartments,Delhi,1,Bachelors,1
2,7000,500,1,Vinod Nagar West,Delhi,2,Bachelors/Family,1
1,18000,450,2,Munirka,Delhi,2,Bachelors/Family,1
1,3500,350,1,Najafgarh,Delhi,1,Bachelors/Family,1
4,65000,272,2,Model Town,Delhi,1,Bachelors/Family,4
1,19000,545,1,Dwarka,Delhi,2,Bachelors/Family,1
2,23000,84,1,Paschim Vihar,Delhi,2,Bachelors/Family,2
1,12000,600,1,Kalkaji,Delhi,2,Bachelors/Family,1
2,15000,75,1,Chhattarpur,Delhi,1,Bachelors/Family,2
3,38000,165,2,"Dayanand Vihar, Anand Vihar",Delhi,2,Bachelors,2
3,50000,1100,2,Shalimar bagh,Delhi,1,Bachelors,3
1,6500,500,1,Falt,Delhi,1,Bachelors/Family,1
3,35000,150,2,Janakpuri,Delhi,2,Bachelors,3
2,15000,70,1,Vasant Kunj,Delhi,2,Bachelors/Family,2
3,30000,250,1,Mausam Vihar,Delhi,2,Bachelors/Family,2
2,10000,70,1,"Khanpur, Madangir",Delhi,1,Bachelors/Family,2
1,18000,300,2,"Arjun Nagar, Safdarjung Enclave",Delhi,2,Bachelors,1
3,30000,1800,2,Malviya Nagar,Delhi,2,Bachelors,3
1,16000,400,2,Lajpat Nagar 4,Delhi,2,Bachelors/Family,1
3,22000,1250,1,Cghs apts.,Delhi,2,Bachelors/Family,2
2,9000,480,1,Rohini Sector 21,Delhi,2,Bachelors/Family,1
2,20200,84,2,Paschim Vihar,Delhi,2,Bachelors,2
2,19500,84,2,Paschim Vihar Block A6,Delhi,2,Bachelors,2
2,21000,600,2,"Arjun Nagar, Safdarjung Enclave",Delhi,2,Bachelors,2
2,20000,600,2,"Arjun Nagar, Safdarjung Enclave",Delhi,2,Bachelors,2
2,13000,720,1,Govindpuri Main,Delhi,2,Bachelors/Family,2
2,6500,75,2,Najafgarh,Delhi,1,Bachelors/Family,1
3,25000,1000,1,"Everest Apartment, Kalkaji",Delhi,1,Bachelors/Family,2
2,20000,900,2,Malviya Nagar,Delhi,2,Bachelors,2
2,33000,2200,2,Janakpuri,Delhi,2,Family,2
3,18000,900,2,Mayur Vihar 3,Delhi,2,Bachelors/Family,1
1,13000,550,2,Pitampura,Delhi,2,Bachelors/Family,1
2,10000,450,1,Palam,Delhi,2,Bachelors/Family,1
2,10000,470,1,Pul Prahlad Pur,Delhi,2,Bachelors/Family,2
3,23000,125,1,"Khirki extension, Malviya Nagar",Delhi,2,Bachelors/Family,2
1,20000,400,2,Lajpat Nagar 4,Delhi,2,Bachelors/Family,1
4,150000,2600,2,Vasant Vihar,Delhi,2,Bachelors/Family,4
3,25000,1500,2,"DJA Apartments, Dwarka Sector 13",Delhi,2,Bachelors/Family,3
2,21000,80,1,Dwarka Sector 17,Delhi,2,Bachelors/Family,1
3,30000,1100,2,Dwarka Sector 9,Delhi,2,Bachelors/Family,2
2,22000,1000,1,Vasant Kunj,Delhi,2,Bachelors/Family,2
2,14000,800,1,Mehrauli,Delhi,1,Bachelors/Family,2
2,7000,50,1,Dwarka Sector 14,Delhi,2,Bachelors/Family,1
2,18500,1000,1,"Kishangarh, Vasant Kunj",Delhi,2,Bachelors/Family,2
1,8500,550,2,Chhattarpur Enclave,Delhi,1,Bachelors,1
1,8000,450,2,Chhattarpur Enclave,Delhi,1,Bachelors,1
2,10000,670,1,Ram Nagar,Delhi,2,Bachelors/Family,2
2,15000,700,1,Dwarka,Delhi,2,Bachelors/Family,1
3,37000,125,1,"Vikram Vihar, Lajpat Nagar",Delhi,2,Bachelors,2
3,90000,1872,1,Greater Kailash 1,Delhi,2,Bachelors/Family,3
2,12000,650,2,Chhattarpur Enclave,Delhi,1,Bachelors/Family,1
2,13000,550,2,Chhattarpur Enclave,Delhi,1,Bachelors,2
2,22000,84,2,Paschim Vihar,Delhi,2,Bachelors,2
1,4000,90,1,Gopalpur,Delhi,1,Bachelors/Family,2
2,12000,1000,1,Laxmi Nagar,Delhi,1,Bachelors/Family,2
1,9000,65,1,Lado Sarai,Delhi,1,Bachelors/Family,1
2,14000,75,1,Pandav Nagar,Delhi,1,Bachelors/Family,1
1,15000,250,2,"Arjun Nagar, Safdarjung Enclave",Delhi,2,Bachelors,1
2,12500,900,1,Surya Apartment pocket a11,Delhi,1,Bachelors,2
3,30000,900,2,"Arjun Nagar, Safdarjung Enclave",Delhi,2,Bachelors,3
2,9500,650,1,Mayur Vihar,Delhi,1,Bachelors/Family,2
2,15000,900,1,Bhagwati Garden,Delhi,2,Bachelors/Family,2
1,12000,800,1,Rohini Sector 3,Delhi,2,Bachelors/Family,1
1,8000,410,2,Dwarka Sector 23B,Delhi,1,Bachelors,1
3,70000,1500,1,Rajouri Garden,Delhi,2,Bachelors/Family,3
4,250000,2800,2,Safdarjung Enclave,Delhi,1,Bachelors/Family,4
3,31500,1800,2,Pitampura,Delhi,2,Bachelors,2
2,30000,1400,2,"Sarita Vihar, Mathura Road",Delhi,2,Bachelors,2
3,60000,1600,1,Greater Kailash,Delhi,2,Bachelors/Family,3
3,35000,1200,2,Rajouri Garden,Delhi,2,Bachelors,2
3,55000,1150,2,"Vikram Vihar, Lajpat Nagar",Delhi,1,Bachelors/Family,3
2,20000,110,1,Karawal Nagar,Delhi,2,Bachelors/Family,1
1,6500,300,1,"Tagore Garden, Rajouri Garden, Najafgarh Road",Delhi,2,Bachelors/Family,1
2,17000,750,2,"Panchsheel Vihar, Sheikh Sarai",Delhi,2,Bachelors/Family,2
1,9300,450,2,Paschim Vihar Block A6,Delhi,2,Bachelors,1
2,7500,410,1,Ghitorni,Delhi,1,Bachelors/Family,1
2,20000,800,1,Janakpuri,Delhi,2,Bachelors/Family,1
3,18000,120,1,Bhalswa,Delhi,2,Bachelors/Family,3
1,15000,650,2,Saket,Delhi,2,Bachelors,1
2,13000,400,2,kst chattarpur Apartments,Delhi,1,Bachelors,1
2,20000,810,1,Vikaspuri,Delhi,2,Bachelors/Family,2
3,12000,700,1,"Indraprastha Extension, Patparganj",Delhi,2,Bachelors/Family,2
2,40000,1125,1,Krishna Park,Delhi,2,Bachelors/Family,2
2,8000,600,1,Rohini Sector 7,Delhi,1,Bachelors/Family,2
3,95000,1300,2,South Extension 1,Delhi,2,Bachelors,3
3,68000,1450,2,Lajpat Nagar 3,Delhi,2,Bachelors/Family,3
3,18000,110,1,Tri Nagar,Delhi,1,Bachelors/Family,2
4,130000,3500,2,Anand Niketan,Delhi,2,Bachelors,6
4,150000,4000,2,West End,Delhi,2,Bachelors,7
3,75000,2500,2,Sarvodaya Enclave,Delhi,2,Bachelors,4
4,110000,3000,2,Safdarjung Enclave,Delhi,2,Bachelors,5
4,150000,3500,2,Vasant Vihar,Delhi,2,Bachelors,6
1,10000,240,1,Malviya Nagar,Delhi,2,Bachelors,1
3,24000,1250,2,Chhattarpur Enclave,Delhi,1,Bachelors,2
3,28000,1000,1,Rohini Sector 24,Delhi,2,Bachelors/Family,2
3,28000,900,2,"Panchsheel Vihar, Sheikh Sarai",Delhi,1,Bachelors,2
2,18000,900,2,Jhilmil Colony,Delhi,2,Bachelors/Family,2
3,27000,1250,2,Chhattarpur Enclave,Delhi,1,Bachelors/Family,3
2,17000,650,2,Chhattarpur Enclave,Delhi,1,Bachelors/Family,2
3,350000,3200,1,Sundar Nagar,Delhi,2,Bachelors/Family,4
2,25000,900,1,Pitampura,Delhi,2,Bachelors/Family,1
3,16500,1250,2,Chattarpur Extension,Delhi,1,Bachelors,2
2,14000,60,2,Rohini Sector 21,Delhi,2,Bachelors,2
2,18000,90,1,Mahaveer Nagar,Delhi,1,Bachelors/Family,2
2,10000,55,1,Peera Garhi,Delhi,1,Bachelors/Family,1
2,10000,50,1,Dwarka Sector 8,Delhi,1,Bachelors/Family,1
4,100000,400,2,Sarvodaya Enclave,Delhi,1,Bachelors/Family,4
2,25000,680,2,Pitampura,Delhi,2,Bachelors,1
2,22999,756,2,Paschim Vihar Block A3,Delhi,2,Bachelors,2
2,6000,500,1,Jaitpur,Delhi,1,Bachelors/Family,1
2,40000,900,2,Vasant Kunj,Delhi,2,Bachelors/Family,2
3,250000,2000,1,Defence Colony,Delhi,2,Bachelors/Family,3
1,13000,40,2,Shalimar bagh,Delhi,2,Bachelors/Family,1
1,14000,100,1,Chittaranjan Park,Delhi,2,Bachelors/Family,1
2,20000,950,2,"Geeta Colony PRWS Block 3 And 7, Rajgarh Colony",Delhi,2,Bachelors/Family,2
1,5500,200,2,Sultanpur,Delhi,2,Bachelors,1
2,32000,900,2,Lajpat Nagar,Delhi,2,Bachelors/Family,2
2,8000,750,1,Mehrauli,Delhi,2,Bachelors/Family,1
3,25000,1400,2,Palam Extension,Delhi,1,Family,3
2,28000,100,2,Shalimar bagh,Delhi,2,Bachelors/Family,2
2,22000,100,1,Kalkaji,Delhi,2,Bachelors/Family,2
1,21000,100,1,Chittaranjan Park,Delhi,2,Bachelors/Family,1
2,30000,1000,1,"DDA Flats Sector E Pocket 1, Vasant Kunj",Delhi,2,Bachelors/Family,2
1,12000,400,2,Lajpat Nagar,Delhi,1,Bachelors/Family,1
1,15000,70,1,DS 19,Delhi,1,Bachelors/Family,1
1,18000,450,2,"DDA Flat AD Block, Shalimar Bagh AD Block",Delhi,2,Bachelors/Family,1
2,18000,900,2,"Acharya Niketan, Mayur Vihar",Delhi,1,Bachelors/Family,1
1,10000,42,1,Dwarka Sector 23,Delhi,2,Bachelors/Family,1
1,16000,400,2,Lajpat Nagar,Delhi,2,Bachelors/Family,1
2,20000,900,2,Amarpali Apartment,Delhi,2,Bachelors,2
